id,token,bio_tag
76.0,the,O
76.0,plaintiff.,B-LEGAL_ROLE
76.0,I,O
76.0,have,O
76.0,heard,O
76.0,Mr.,O
76.0,G.P.,O
76.0,"Bhowmik,",O
76.0,learned,O
76.0,counsel,O
76.0,for,O
76.0,the,O
76.0,appellant.,B-LEGAL_ROLE
76.0,,O
76.0,appears,O
76.0,for,O
76.0,the,O
76.0,respondent,B-DESIGNATION
76.0,although,O
76.0,name,O
76.0,of,O
76.0,learned,O
76.0,counsel,O
76.0,for,O
76.0,the,O
76.0,respondent,B-DESIGNATION
76.0,has,O
76.0,been,O
76.0,shown,O
76.0,in,O
76.0,the,O
76.0,Cause,O
76.0,List.,O
76.0,While,O
76.0,admitting,O
76.0,the,O
76.0,second,O
76.0,appeal,B-DOCUMENT
76.0,on,O
76.0,"20.12.2002,",B-DATE
76.0,this,O
76.0,court,O
76.0,framed,O
76.0,two,O
76.0,substantial,O
76.0,qa_set,O
76.0,of,O
76.0,law.,O
76.0,They,O
76.0,are,O
76.0,as,O
76.0,follows:,O
76.0,Whether,O
76.0,the,O
76.0,registered,O
76.0,sale,O
76.0,deed,O
76.0,No.,O
76.0,1084/1987,O
76.0,dated,O
76.0,02.11.1987,B-DATE
76.0,executed,O
76.0,by,O
76.0,the,O
76.0,defendant,B-LEGAL_ROLE
76.0,/,O
76.0,respondent,B-DESIGNATION
76.0,in,O
76.0,favour,O
76.0,of,O
76.0,plaintiff,B-LEGAL_ROLE
76.0,/,O
76.0,appellant,B-DESIGNATION
76.0,amounts,O
76.0,to,O
76.0,a,O
76.0,deed,O
76.0,of,O
76.0,mortgage,O
76.0,by,O
76.0,conditional,O
76.0,sale?,O
76.0,Whether,O
76.0,the,O
76.0,unregistered,O
76.0,'Ekranama',O
76.0,(deed,O
76.0,of,O
76.0,agreement),O
76.0,Ext.-,O
76.0,'X',O
76.0,executed,O
76.0,between,O
76.0,the,O
76.0,parties,O
76.0,after,O
76.0,absolute,O
76.0,sale,O
76.0,of,O
76.0,the,O
76.0,suit,B-PROPERTY
76.0,land,I-PROPERTY
76.0,conferred,O
76.0,any,O
76.0,right,O
76.0,for,O
76.0,redemption,O
76.0,in,O
76.0,favour,O
76.0,of,O
76.0,defendant/,B-LEGAL_ROLE
76.0,respondent?,B-LEGAL_ROLE
,,O
77.0,The,O
77.0,defendant,B-LEGAL_ROLE
77.0,Nos.,O
77.0,1,O
77.0,to,O
77.0,"5,",O
77.0,contested,O
77.0,the,O
77.0,suit,O
77.0,by,O
77.0,filing,O
77.0,written,O
77.0,statement.,O
77.0,The,O
77.0,stand,O
77.0,taken,O
77.0,by,O
77.0,the,O
77.0,defendants,B-PERSON
77.0,in,O
77.0,their,O
77.0,written,B-DOCUMENT
77.0,statement,I-DOCUMENT
77.0,is,O
77.0,that,O
77.0,the,O
77.0,plaintiff,B-PERSON
77.0,never,O
77.0,held,O
77.0,or,O
77.0,possessed,O
77.0,the,O
77.0,suit,B-PROPERTY
77.0,land,I-PROPERTY
77.0,as,O
77.0,tenant,O
77.0,or,O
77.0,"otherwise,",O
77.0,that,O
77.0,he,O
77.0,is,O
77.0,not,O
77.0,entitled,O
77.0,to,O
77.0,acquire,O
77.0,any,O
77.0,right,O
77.0,of,O
77.0,tenancy,O
77.0,over,O
77.0,the,O
77.0,suit,O
77.0,"land,",O
77.0,that,O
77.0,the,O
77.0,so-called,O
77.0,Khatian,B-PROPERTY
77.0,was,O
77.0,illegal,O
77.0,and,O
77.0,fraudulent,O
77.0,and,O
77.0,that,O
77.0,the,O
77.0,plaintiff,B-LEGAL_ROLE
77.0,managed,O
77.0,to,O
77.0,procure,O
77.0,the,O
77.0,same,O
77.0,'surreptitiously,O
77.0,by,O
77.0,influencing,O
77.0,the,O
77.0,land,O
77.0,records,O
77.0,staffs'.,O
77.0,The,O
77.0,defendants,O
77.0,further,O
77.0,stated,O
77.0,that,O
77.0,their,O
77.0,predecessors,O
77.0,never,O
77.0,had,O
77.0,any,O
77.0,knowledge,O
77.0,of,O
77.0,getting,O
77.0,such,O
77.0,Khatian,B-PROPERTY
77.0,by,I-PROPERTY
77.0,the,I-PROPERTY
77.0,plaintiff,B-LEGAL_ROLE
77.0,and,O
77.0,there,O
77.0,was,O
77.0,no,O
77.0,field,O
77.0,survey,B-PROPERTY
77.0,for,I-PROPERTY
77.0,the,I-PROPERTY
77.0,purpose.,O
77.0,"However,",O
77.0,having,O
77.0,come,O
77.0,to,O
77.0,know,O
77.0,about,O
77.0,the,O
77.0,Khatian,B-PROPERTY
77.0,for,I-PROPERTY
77.0,the,I-PROPERTY
77.0,first,O
77.0,time,O
77.0,during,O
77.0,the,O
77.0,pendency,O
77.0,of,O
77.0,proceeding,O
77.0,under,O
77.0,Section,B-SECTION
77.0,145,I-SECTION
77.0,Cr.P.C.,B-LAW
77.0,they,B-SECTION
77.0,filed,I-SECTION
77.0,a,I-SECTION
77.0,revision,I-SECTION
77.0,case,B-CASE_NUMBER
77.0,before,B-SECTION
77.0,the,I-SECTION
77.0,Government,I-SECTION
77.0,vide,I-SECTION
77.0,RRT,I-SECTION
77.0,No.,I-SECTION
77.0,235,I-SECTION
77.0,of,I-SECTION
77.0,1995,I-SECTION
77.0,and,I-SECTION
77.0,the,I-SECTION
77.0,same,I-SECTION
77.0,was,I-SECTION
77.0,pending.,I-SECTION
77.0,On,I-SECTION
77.0,these,I-SECTION
77.0,"facts,",I-SECTION
77.0,the,I-SECTION
77.0,defendants,I-SECTION
77.0,prayed,I-SECTION
77.0,that,I-SECTION
77.0,the,I-SECTION
77.0,suit,I-SECTION
77.0,of,I-SECTION
77.0,the,I-SECTION
77.0,plaintiff,I-SECTION
77.0,be,I-SECTION
77.0,dismissed,I-SECTION
77.0,with,I-SECTION
77.0,cost.,I-SECTION
,,O
78.0,The,O
78.0,defendant,B-LEGAL_ROLE
78.0,"Nos.1,",O
78.0,4,O
78.0,and,O
78.0,11,O
78.0,as,O
78.0,well,O
78.0,as,O
78.0,22,O
78.0,and,O
78.0,23,O
78.0,contested,O
78.0,the,O
78.0,suit,O
78.0,by,O
78.0,filing,O
78.0,two,O
78.0,sets,O
78.0,of,O
78.0,written,O
78.0,statements.,O
78.0,The,O
78.0,defendant,B-LEGAL_ROLE
78.0,"Nos.1,",O
78.0,4,O
78.0,and,O
78.0,11,O
78.0,in,O
78.0,their,O
78.0,written,O
78.0,statement,O
78.0,have,O
78.0,pleaded,O
78.0,that,O
78.0,the,O
78.0,suit,B-PROPERTY
78.0,land,I-PROPERTY
78.0,along,O
78.0,with,O
78.0,other,O
78.0,land,O
78.0,originally,O
78.0,belonged,O
78.0,to,O
78.0,Mohammad,B-PERSON
78.0,Hussain,I-PERSON
78.0,and,O
78.0,after,O
78.0,his,O
78.0,death,O
78.0,the,O
78.0,said,O
78.0,land,O
78.0,devolved,O
78.0,on,O
78.0,three,O
78.0,"sons,",O
78.0,"namely,",O
78.0,"Taher,",O
78.0,Wahid,B-PERSON
78.0,and,O
78.0,Amijur.,O
78.0,It,O
78.0,is,O
78.0,the,O
78.0,pleaded,O
78.0,case,B-CASE_NUMBER
78.0,of,O
78.0,the,O
78.0,said,O
78.0,defendants,O
78.0,that,O
78.0,Amijur,B-PERSON
78.0,sold,O
78.0,his,O
78.0,share,O
78.0,of,O
78.0,land,B-PROPERTY
78.0,measuring,I-PROPERTY
78.0,2,I-PROPERTY
78.0,kathas,I-PROPERTY
78.0,2,I-PROPERTY
78.0,lechas,I-PROPERTY
78.0,in,O
78.0,favour,O
78.0,of,O
78.0,the,O
78.0,defendant,B-LEGAL_ROLE
78.0,"No.1,",O
78.0,for,O
78.0,"which,",O
78.0,"however,",O
78.0,no,O
78.0,sale,O
78.0,deed,O
78.0,has,O
78.0,been,O
78.0,executed.,O
78.0,They,O
78.0,have,O
78.0,also,O
78.0,claimed,O
78.0,that,O
78.0,the,O
78.0,defendant,B-PERSON
78.0,No.1,I-PERSON
78.0,has,O
78.0,acquired,O
78.0,the,O
78.0,right,O
78.0,over,O
78.0,the,O
78.0,property,O
78.0,by,O
78.0,adverse,O
78.0,possession,O
78.0,having,O
78.0,occupied,O
78.0,the,O
78.0,suit,O
78.0,land,O
78.0,for,O
78.0,more,O
78.0,than,O
78.0,12,O
78.0,years,O
78.0,openly,O
78.0,and,O
78.0,denouncing,O
78.0,the,O
78.0,title,O
78.0,of,O
78.0,the,O
78.0,rightful,O
78.0,owner,O
78.0,since,O
78.0,the,O
78.0,year,O
78.0,1962.,O
78.0,According,O
78.0,to,O
78.0,"them,",O
78.0,they,O
78.0,came,O
78.0,into,O
78.0,possession,O
78.0,of,O
78.0,the,O
78.0,said,O
78.0,land,O
78.0,on,O
78.0,being,O
78.0,put,O
78.0,by,O
78.0,Amijur.,O
78.0,The,O
78.0,defendant,B-LEGAL_ROLE
78.0,Nos.22,O
78.0,and,O
78.0,23,O
78.0,in,O
78.0,their,O
78.0,joint,O
78.0,written,O
78.0,statement,O
78.0,have,O
78.0,claimed,O
78.0,that,O
78.0,land,B-PROPERTY
78.0,measuring,I-PROPERTY
78.0,1,I-PROPERTY
78.0,katha,I-PROPERTY
78.0,14,I-PROPERTY
78.0,lechas,I-PROPERTY
78.0,was,O
78.0,sold,O
78.0,to,O
78.0,them,O
78.0,by,O
78.0,the,O
78.0,plaintiff,B-PERSON
78.0,by,O
78.0,a,O
78.0,registered,O
78.0,deed,O
78.0,of,O
78.0,sale,O
78.0,No.4140/92.,O
,,O
79.0,The,O
79.0,pleaded,O
79.0,case,B-CASE_NUMBER
79.0,in,O
79.0,the,O
79.0,plaint,B-DOCUMENT
79.0,is,O
79.0,that,O
79.0,the,O
79.0,respondent/plaintiff,O
79.0,is,O
79.0,a,O
79.0,limited,B-ORGANIZATION
79.0,liability,I-ORGANIZATION
79.0,company,I-ORGANIZATION
79.0,registered,O
79.0,under,O
79.0,the,O
79.0,Indian,O
79.0,Companies,O
79.0,"Act,",O
79.0,"1956,",O
79.0,and,O
79.0,it,O
79.0,has,O
79.0,a,O
79.0,number,O
79.0,of,O
79.0,tea,O
79.0,estates,O
79.0,in,O
79.0,Assam,B-LOCATION
79.0,and,O
79.0,it,O
79.0,owns,O
79.0,and,O
79.0,"manages,",O
79.0,amongst,O
79.0,"others,",O
79.0,Dehing,B-ORGANIZATION
79.0,Tea,I-ORGANIZATION
79.0,Estate,I-ORGANIZATION
79.0,at,O
79.0,Margherita.,O
79.0,The,O
79.0,plaintiff,B-PERSON
79.0,is,O
79.0,the,O
79.0,absolute,O
79.0,owner,O
79.0,of,O
79.0,the,O
79.0,suit,B-PROPERTY
79.0,premises,I-PROPERTY
79.0,described,O
79.0,in,O
79.0,the,O
79.0,schedule,B-DOCUMENT
79.0,and,O
79.0,the,O
79.0,same,O
79.0,was,O
79.0,allotted,O
79.0,as,O
79.0,an,O
79.0,incidence,O
79.0,of,O
79.0,employment,O
79.0,to,O
79.0,a,O
79.0,permanent,O
79.0,worker,O
79.0,named,O
79.0,Smti,O
79.0,Nandi,O
79.0,"Gore,",O
79.0,wife,O
79.0,of,O
79.0,one,O
79.0,Rajesh,O
79.0,"Gore,",O
79.0,who,O
79.0,is,O
79.0,the,O
79.0,elder,O
79.0,brother,O
79.0,of,O
79.0,the,O
79.0,defendant.,B-LEGAL_ROLE
79.0,In,O
79.0,the,O
79.0,month,O
79.0,of,O
79.0,"December,",B-DATE
79.0,"1981,",O
79.0,the,O
79.0,"defendant,",B-LEGAL_ROLE
79.0,who,O
79.0,is,O
79.0,not,O
79.0,a,O
79.0,worker,O
79.0,of,O
79.0,Dehing,O
79.0,Tea,O
79.0,"Estate,",O
79.0,forcibly,O
79.0,dispossessed,O
79.0,her,O
79.0,and,O
79.0,started,O
79.0,occupying,O
79.0,the,O
79.0,same,O
79.0,unauthorisedly,O
79.0,and,O
79.0,"thus,",O
79.0,he,O
79.0,had,O
79.0,become,O
79.0,a,O
79.0,trespasser.,O
79.0,Despite,O
79.0,being,O
79.0,asked,O
79.0,several,O
79.0,times,O
79.0,to,O
79.0,vacate,O
79.0,the,O
79.0,suit,O
79.0,"premises,",O
79.0,the,O
79.0,defendant,B-PERSON
79.0,did,O
79.0,not,O
79.0,do,O
79.0,so.,O
79.0,Though,O
79.0,the,O
79.0,defendant,B-LEGAL_ROLE
79.0,being,O
79.0,a,O
79.0,trespasser,O
79.0,was,O
79.0,otherwise,O
79.0,not,O
79.0,entitled,O
79.0,to,O
79.0,a,O
79.0,"notice,",B-DOCUMENT
79.0,a,O
79.0,legal,B-DOCUMENT
79.0,notice,I-DOCUMENT
79.0,dated,O
79.0,09.10.1985,B-DATE
79.0,was,O
79.0,served,O
79.0,on,O
79.0,the,O
79.0,defendant,B-LEGAL_ROLE
79.0,asking,O
79.0,him,O
79.0,to,O
79.0,"quit,",O
79.0,vacate,O
79.0,and,O
79.0,deliver,O
79.0,up,O
79.0,vacant,O
79.0,possession,O
79.0,of,O
79.0,the,O
79.0,suit,O
79.0,premises,O
79.0,immediately,O
79.0,on,O
79.0,expiry,O
79.0,of,O
79.0,31st,O
79.0,"October,",B-DATE
79.0,1985.,O
79.0,As,O
79.0,defendant,B-LEGAL_ROLE
79.0,did,O
79.0,not,O
79.0,vacate,O
79.0,the,O
79.0,suit,O
79.0,"premises,",O
79.0,the,O
79.0,suit,O
79.0,was,O
79.0,filed,O
79.0,praying,O
79.0,"for,",O
79.0,amongst,O
79.0,"others,",O
79.0,a,O
79.0,decree,B-DOCUMENT
79.0,for,O
79.0,khas,O
79.0,possession,O
79.0,of,O
79.0,the,O
79.0,suit,O
79.0,premises,O
79.0,by,O
79.0,evicting,O
79.0,the,O
79.0,defendant,B-LEGAL_ROLE
79.0,with,O
79.0,all,O
79.0,his,O
79.0,belongings,O
79.0,and,O
79.0,"dependants,",O
79.0,if,O
79.0,"any,",O
79.0,from,O
79.0,the,O
79.0,suit,O
79.0,premises,O
79.0,described,O
79.0,in,O
79.0,the,O
79.0,schedule.,O
,,O
80.0,The,B-PERSON
80.0,appellant,B-DESIGNATION
80.0,as,O
80.0,plaintiff,B-PERSON
80.0,instituted,O
80.0,the,O
80.0,aforesaid,O
80.0,suit,O
80.0,for,O
80.0,declaration,O
80.0,of,O
80.0,"right,",O
80.0,title,O
80.0,and,O
80.0,interest,O
80.0,in,O
80.0,respect,O
80.0,of,O
80.0,the,O
80.0,land,O
80.0,measuring,O
80.0,6,O
80.0,bighas,O
80.0,3,O
80.0,kathas,O
80.0,10,O
80.0,lechas,O
80.0,in,O
80.0,Dag,B-PROPERTY
80.0,No.85,I-PROPERTY
80.0,of,I-PROPERTY
80.0,annual,O
80.0,patta,B-PROPERTY
80.0,"No.19,",I-PROPERTY
80.0,more,I-PROPERTY
80.0,fully,O
80.0,described,O
80.0,in,O
80.0,schedule,O
80.0,to,O
80.0,the,O
80.0,"plaint,",B-DOCUMENT
80.0,and,O
80.0,also,O
80.0,for,O
80.0,recovery,O
80.0,of,O
80.0,khas,O
80.0,possession,O
80.0,by,O
80.0,evicting,O
80.0,the,O
80.0,defendants,B-PERSON
80.0,"therefrom,",O
80.0,contending,O
80.0,inter,O
80.0,alia,O
80.0,that,O
80.0,he,O
80.0,is,O
80.0,the,O
80.0,owner,O
80.0,of,O
80.0,the,O
80.0,land,B-PROPERTY
80.0,measuring,I-PROPERTY
80.0,11,I-PROPERTY
80.0,bighas,I-PROPERTY
80.0,3,I-PROPERTY
80.0,kathas,I-PROPERTY
80.0,12,I-PROPERTY
80.0,lechas,I-PROPERTY
80.0,covered,O
80.0,by,O
80.0,Dag,B-PROPERTY
80.0,Nos.85,I-PROPERTY
80.0,and,I-PROPERTY
80.0,86,O
80.0,of,O
80.0,annual,O
80.0,patta,B-PROPERTY
80.0,"No.19,",I-PROPERTY
80.0,out,I-PROPERTY
80.0,of,O
80.0,which,O
80.0,though,O
80.0,his,O
80.0,possession,O
80.0,in,O
80.0,respect,O
80.0,of,O
80.0,5,O
80.0,bighas,O
80.0,of,O
80.0,land,O
80.0,in,O
80.0,Dag,B-PROPERTY
80.0,No.86,I-PROPERTY
80.0,is,I-PROPERTY
80.0,not,O
80.0,"disturbed,",O
80.0,the,O
80.0,defendants,O
80.0,dispossessed,O
80.0,the,O
80.0,plaintiff,B-LEGAL_ROLE
80.0,from,O
80.0,the,O
80.0,land,O
80.0,measuring,O
80.0,6,O
80.0,bighas,O
80.0,3,O
80.0,kathas,O
80.0,10,O
80.0,lechas,O
80.0,in,O
80.0,Dag,B-PROPERTY
80.0,No.85,I-PROPERTY
80.0,of,I-PROPERTY
80.0,annual,O
80.0,patta,B-PROPERTY
80.0,"No.19,",I-PROPERTY
80.0,which,I-PROPERTY
80.0,is,O
80.0,the,O
80.0,suit,O
80.0,"land,",O
80.0,which,O
80.0,necessitated,O
80.0,filing,O
80.0,of,O
80.0,the,O
80.0,suit,O
80.0,as,O
80.0,aforesaid.,O
,,O
81.0,On,O
81.0,15.06.2012,B-DATE
81.0,(Annexure–8,O
81.0,of,O
81.0,the,O
81.0,writ,O
81.0,"petition),",B-DOCUMENT
81.0,the,O
81.0,respondent,B-DESIGNATION
81.0,no.,B-PERSON
81.0,2,I-PERSON
81.0,issued,O
81.0,a,O
81.0,notice,B-DOCUMENT
81.0,inviting,O
81.0,candidates,B-PERSON
81.0,only,O
81.0,from,O
81.0,Category–I,O
81.0,from,O
81.0,serial,O
81.0,no.,O
81.0,1,O
81.0,to,O
81.0,34,O
81.0,for,O
81.0,allotment,O
81.0,of,O
81.0,MBBS,O
81.0,seats,O
81.0,and,O
81.0,inviting,O
81.0,applications,O
81.0,from,O
81.0,them,O
81.0,indicating,O
81.0,their,O
81.0,preference,O
81.0,of,O
81.0,colleges,O
81.0,as,O
81.0,per,O
81.0,seats,O
81.0,made,O
81.0,available,O
81.0,to,O
81.0,the,O
81.0,State,O
81.0,during,O
81.0,the,O
81.0,last,O
81.0,year.,O
81.0,On,O
81.0,18.06.2012,B-DATE
81.0,(Annexure–9,O
81.0,of,O
81.0,the,O
81.0,writ,O
81.0,"petition),",B-DOCUMENT
81.0,a,O
81.0,list,O
81.0,was,O
81.0,published,O
81.0,in,O
81.0,the,O
81.0,web,O
81.0,site,O
81.0,of,O
81.0,the,O
81.0,Directorate,B-ORGANIZATION
81.0,of,I-ORGANIZATION
81.0,Higher,I-ORGANIZATION
81.0,and,I-ORGANIZATION
81.0,Technical,I-ORGANIZATION
81.0,Education,I-ORGANIZATION
81.0,indicating,O
81.0,number,O
81.0,of,O
81.0,seats,O
81.0,already,O
81.0,received/yet,O
81.0,to,O
81.0,be,O
81.0,received,O
81.0,in,O
81.0,the,O
81.0,different,O
81.0,colleges,O
81.0,in,O
81.0,the,O
81.0,country,O
81.0,from,O
81.0,the,O
81.0,Government,B-ORGANIZATION
81.0,of,I-ORGANIZATION
81.0,India,I-ORGANIZATION
81.0,and,O
81.0,the,O
81.0,regional,O
81.0,institutions.,O
81.0,In,O
81.0,the,O
81.0,said,O
81.0,"list,",O
81.0,it,O
81.0,was,O
81.0,mentioned,O
81.0,that,O
81.0,GOI,B-ORGANIZATION
81.0,seats,O
81.0,are,O
81.0,shared,O
81.0,with,O
81.0,all,O
81.0,Categories,O
81.0,as,O
81.0,per,O
81.0,reservation,O
81.0,policy,O
81.0,of,O
81.0,the,O
81.0,State,B-ORGANIZATION
81.0,Government,I-ORGANIZATION
81.0,and,O
81.0,the,O
81.0,regional,O
81.0,seats,O
81.0,are,O
81.0,reserved,O
81.0,for,O
81.0,Category–I.,O
81.0,"Thereafter,",O
81.0,another,O
81.0,list,O
81.0,(Annexure–10,O
81.0,of,O
81.0,the,O
81.0,writ,O
81.0,petition),B-DOCUMENT
81.0,was,O
81.0,published,O
81.0,showing,O
81.0,allotment,O
81.0,of,O
81.0,PCB,O
81.0,group,O
81.0,seats,O
81.0,as,O
81.0,per,O
81.0,the,O
81.0,minutes,O
81.0,of,O
81.0,the,O
81.0,meeting,O
81.0,held,O
81.0,on,O
81.0,02.07.2012,B-DATE
81.0,which,O
81.0,shows,O
81.0,that,O
81.0,34,O
81.0,MBBS,O
81.0,seats,O
81.0,were,O
81.0,allotted,O
81.0,to,O
81.0,34,O
81.0,Category–I,O
81.0,candidates.,O
,,O
82.0,In,O
82.0,this,O
82.0,writ,O
82.0,"petition,",B-DOCUMENT
82.0,the,O
82.0,petitioner,B-DESIGNATION
82.0,is,O
82.0,challenging,O
82.0,the,O
82.0,legality,O
82.0,of,O
82.0,the,O
82.0,order,B-DOCUMENT
82.0,dated,O
82.0,28-6-2005,B-DATE
82.0,issued,O
82.0,by,O
82.0,the,O
82.0,Zonal,O
82.0,Manager,O
82.0,(E)/Disciplinary,O
82.0,"Authority,",O
82.0,"FCI,",O
82.0,Guwahati,B-LOCATION
82.0,(respondent,B-LEGAL_ROLE
82.0,No.,O
82.0,3),O
82.0,imposing,O
82.0,penalty,O
82.0,for,O
82.0,recovery,O
82.0,of,O
82.0,"`42,767/-",O
82.0,from,O
82.0,the,O
82.0,pay,O
82.0,of,O
82.0,the,O
82.0,petitioner,B-DESIGNATION
82.0,and,O
82.0,the,O
82.0,order,B-DOCUMENT
82.0,dated,O
82.0,28.06.2005,B-DATE
82.0,issued,O
82.0,by,O
82.0,the,O
82.0,Managing,O
82.0,"Director,",O
82.0,"FCI,",O
82.0,New,B-LOCATION
82.0,Delhi,I-LOCATION
82.0,rejecting,O
82.0,the,O
82.0,appeal,B-DOCUMENT
82.0,filed,O
82.0,by,O
82.0,him.,O
82.0,The,O
82.0,facts,O
82.0,giving,O
82.0,rise,O
82.0,to,O
82.0,the,O
82.0,filing,O
82.0,of,O
82.0,this,O
82.0,writ,B-DOCUMENT
82.0,petition,B-DOCUMENT
82.0,are,O
82.0,that,O
82.0,when,O
82.0,the,O
82.0,petitioner,B-DESIGNATION
82.0,was,O
82.0,functioning,O
82.0,as,O
82.0,Asstt.,O
82.0,Manager,O
82.0,"(Cont.),",O
82.0,"FCI,",O
82.0,"R.O.,",O
82.0,"Guwahati,",O
82.0,the,O
82.0,Food,B-ORGANIZATION
82.0,Corporation,I-ORGANIZATION
82.0,of,I-ORGANIZATION
82.0,India,I-ORGANIZATION
82.0,(for,O
82.0,short,O
82.0,'Corporation'),O
82.0,on,O
82.0,14-10-1996,B-DATE
82.0,floated,O
82.0,NIT,O
82.0,for,O
82.0,appointment,O
82.0,of,O
82.0,regular,O
82.0,Transport,O
82.0,Contractor,O
82.0,on,O
82.0,point,O
82.0,to,O
82.0,point,O
82.0,basis,O
82.0,for,O
82.0,2,O
82.0,years,O
82.0,from,O
82.0,New,O
82.0,Bongaigaon/Bongaigaon,O
82.0,Railway,O
82.0,siding,O
82.0,to,O
82.0,four,O
82.0,godowns,O
82.0,including,O
82.0,one,O
82.0,ASWC,O
82.0,"godown,",O
82.0,Bongaigaon,B-LOCATION
82.0,as,O
82.0,the,O
82.0,fourth,O
82.0,godown.,O
82.0,"Altogether,",O
82.0,7,O
82.0,persons,O
82.0,had,O
82.0,submitted,O
82.0,their,O
82.0,tenders.,O
82.0,According,O
82.0,to,O
82.0,the,O
82.0,"petitioner,",B-LEGAL_ROLE
82.0,after,O
82.0,opening,O
82.0,the,O
82.0,tenders,B-DOCUMENT
82.0,on,O
82.0,"08.11.1996,",B-DATE
82.0,the,O
82.0,dealing,O
82.0,assistant,O
82.0,in,O
82.0,the,O
82.0,Contract,O
82.0,"Section,",B-SECTION
82.0,"FCI,",O
82.0,"R.O.,",O
82.0,Guwahati,O
82.0,made,O
82.0,calculations,O
82.0,of,O
82.0,the,O
82.0,rates,O
82.0,quoted,O
82.0,by,O
82.0,different,O
82.0,tenders,O
82.0,and,O
82.0,had,O
82.0,shown,O
82.0,that,O
82.0,one,O
82.0,Sri,B-PERSON
82.0,Hemandrajit,I-PERSON
82.0,Thakuria,I-PERSON
82.0,had,O
82.0,quoted,O
82.0,the,O
82.0,lowest,O
82.0,average,O
82.0,rates,O
82.0,for,O
82.0,the,O
82.0,said,O
82.0,four,O
82.0,godowns.,O
,,O
83.0,In,O
83.0,this,O
83.0,writ,O
83.0,"petition,",B-DOCUMENT
83.0,the,O
83.0,petitioner,B-DESIGNATION
83.0,is,O
83.0,aggrieved,O
83.0,by,O
83.0,the,O
83.0,refusal,O
83.0,of,O
83.0,the,O
83.0,State-respondents,B-ORGANIZATION
83.0,to,O
83.0,consider,O
83.0,her,O
83.0,appointment,O
83.0,as,O
83.0,a,O
83.0,Subject,O
83.0,Teacher,O
83.0,in,O
83.0,Assamese,O
83.0,at,O
83.0,Dakshinpat,O
83.0,H.S.,O
83.0,"School,",O
83.0,Nagaon,B-LOCATION
83.0,or,O
83.0,at,O
83.0,nearby,O
83.0,school,O
83.0,against,O
83.0,3%,O
83.0,quota,O
83.0,reserved,O
83.0,for,O
83.0,physically,O
83.0,handicapped,O
83.0,persons.,O
83.0,According,O
83.0,to,O
83.0,the,O
83.0,"petitioner,",B-LEGAL_ROLE
83.0,she,B-PERSON
83.0,is,O
83.0,an,O
83.0,M.A.,O
83.0,in,O
83.0,Assamese,O
83.0,and,O
83.0,passed,O
83.0,her,O
83.0,final,O
83.0,examination,O
83.0,from,O
83.0,Gauhati,B-ORGANIZATION
83.0,University,I-ORGANIZATION
83.0,in,O
83.0,2003,B-DATE
83.0,in,O
83.0,II,O
83.0,Class.,O
83.0,She,B-PERSON
83.0,has,O
83.0,additional,O
83.0,Diploma,O
83.0,certificate,O
83.0,in,O
83.0,Computer.,O
83.0,She,O
83.0,is,O
83.0,also,O
83.0,a,O
83.0,physically,O
83.0,handicapped,O
83.0,person,O
83.0,(Orthopadically,O
83.0,handicapped),O
83.0,to,O
83.0,the,O
83.0,extent,O
83.0,of,O
83.0,50%,O
83.0,disability,O
83.0,and,O
83.0,claims,O
83.0,that,O
83.0,she,O
83.0,is,O
83.0,entitled,O
83.0,to,O
83.0,appointment,O
83.0,to,O
83.0,the,O
83.0,post,O
83.0,of,O
83.0,Subject,O
83.0,Teacher,O
83.0,in,O
83.0,Assamese,O
83.0,at,O
83.0,Dakshinpat,O
83.0,Higher,O
83.0,Secondary,O
83.0,School.,O
83.0,The,O
83.0,Director,B-ORGANIZATION
83.0,of,I-ORGANIZATION
83.0,Secondary,I-ORGANIZATION
83.0,"Education,",I-ORGANIZATION
83.0,Assam,I-ORGANIZATION
83.0,issued,O
83.0,the,O
83.0,advertisement,B-DOCUMENT
83.0,dated,O
83.0,"3.6.2007,",B-DATE
83.0,which,O
83.0,published,O
83.0,in,O
83.0,the,O
83.0,daily,O
83.0,'Assam,O
83.0,Tribune',O
83.0,inviting,O
83.0,applications,O
83.0,from,O
83.0,the,O
83.0,candidates,O
83.0,against,O
83.0,the,O
83.0,existing,O
83.0,post,O
83.0,of,O
83.0,158,O
83.0,numbers,O
83.0,of,O
83.0,Subject,O
83.0,Teacher,O
83.0,in,O
83.0,the,O
83.0,provincialised,O
83.0,Higher,O
83.0,Secondary,O
83.0,"Schools,",O
83.0,Assam.,O
83.0,In,O
83.0,that,O
83.0,"advertisement,",O
83.0,a,O
83.0,subject,B-DOCUMENT
83.0,wise,I-DOCUMENT
83.0,list,I-DOCUMENT
83.0,was,O
83.0,also,O
83.0,"published,",O
83.0,wherein,O
83.0,one,O
83.0,post,O
83.0,of,O
83.0,Subject,O
83.0,Teacher,O
83.0,in,O
83.0,Assamese,O
83.0,at,O
83.0,Dakshinpat,B-LOCATION
83.0,Higher,I-LOCATION
83.0,Secondary,I-LOCATION
83.0,School,I-LOCATION
83.0,was,O
83.0,shown,O
83.0,to,O
83.0,be,O
83.0,vacant.,O
,,O
84.0,It,O
84.0,is,O
84.0,against,O
84.0,this,O
84.0,"order,",B-DOCUMENT
84.0,the,O
84.0,assessee,O
84.0,had,O
84.0,felt,O
